OBJECTID,TRL_NAME,PARK_NAME,FEATURE_ID,TRL_ID,SEG_ID,STG_AR_ID,SUB_TYPE,FEATURE,FEAT_CMNT,ELEV_FT,CITY_JUR,ZIP_CODE,SUP_DIST,X_STREET,X,Y,PARKING,PHOTO,TXT_E,LAT,LON,DB_ID,DIR_LAT,DIR_LON
7924,Backbone Trail,National Parks Service,0201258,030012,0200190000,020015,1,TH,Confirmed with NPS data points,1540,Unincorporated Los Angeles County,90265,3rd District,1701 S Kanan Dume Rd,"118° 48' 57.340"" W","34° 4' 34.051"" N",SA,,Mapped,34.07613002,-118.81594009,307,34.07597932,-118.81541283
7925,Backbone Trail,CA State Parks - Topanga,0101260,030012,0101180000,010010,1,TAPO,Auto Generated and Verified,1184,Unincorporated Los Angeles County,90290,3rd District,20800 Entrada Rd,"118° 35' 14.804"" W","34° 5' 36.925"" N",SA,,Mapped,34.09359514,-118.58745787,307,34.09327604,-118.58832337
7926,Backbone Trail, ,0101261,030012,0100080000,010010,1,TAPO,,1179,Unincorporated Los Angeles County,90290,3rd District,20801 Entrada Rd,"118° 35' 17.556"" W","34° 5' 36.873"" N",SA,,Mapped,34.09358071,-118.58822225,307,34.09327604,-118.58832337
7927,Deer Valley Loop Trail,National Parks Service,0201259,020052,0200520000,,1,TH,Auto Generated and Verified,1003,Unincorporated Los Angeles County,90265,3rd District,,"118° 45' 30.606"" W","34° 3' 7.183"" N",N,,Mapped,34.05200023,-118.75851394,130,34.0519954,-118.75850167
7928,Caballero Canyon Trail,,0201261,030016,0300160001,,1,TAPO,Access via Fire Road 28,991,Los Angeles,91356,3rd District,,"118° 32' 30.611"" W","34° 8' 26.196"" N",ST,,Mapped,34.14061477,-118.54184868,408,34.14060992,-118.54183644
7929,Zuma Canyon Trail,National Parks Service,0201260,020134,,020003,1,TH,From NPS,96,Malibu,90265,3rd District,End of Bonsall Drive,"118° 48' 44.057"" W","34° 1' 54.143"" N",SA,,Mapped,34.03171131,-118.81225024,397,34.03150978,-118.8121208
7931,Crags Road,CA State Parks - Malibu Creek,0101270,010048,,,1,TAPO,Auto Generated and Verified,1015,Unincorporated Los Angeles County,91302,3rd District,27637 Mulholland Hwy,"118° 43' 54.111"" W","34° 6' 19.021"" N",ST,,Mapped,34.10528844,-118.73170987,124,34.1052836,-118.7316976
7932,Eagle Springs Fire Road,CA State Parks - Topanga,0101271,010058,,,1,TAPO,Auto Generated and Verified,1125,Unincorporated Los Angeles County,90290,3rd District,20610 Hillside Dr,"118° 35' 12.821"" W","34° 5' 58.992"" N",ST,,Mapped,34.09972497,-118.58690706,136,34.09972013,-118.58689481
7939,West Mandeville Fire Road, ,0201262,020145,0201450000,020042,1,TH,Added From hard copy maps and state parks data,1879,Los Angeles,90049,3rd District,17460 Mulholland Dr,"118° 30' 48.638"" W","34° 7' 44.540"" N",SA,,Mapped,34.12904371,-118.51352284,404,34.12901524,-118.51349403
7940,Sullivan Fire Road,CA State Parks - Topanga,0201299,020144,0201440000,020042,1,TAPO,Added From hard copy maps and state parks data,1879,Los Angeles,90049,3rd District,17460 Mulholland Dr,"118° 30' 48.638"" W","34° 7' 44.540"" N",SA,,Mapped,34.12904371,-118.51352284,403,34.12901524,-118.51349403
7941,"Ann Skager Spur Trail
Ann Skager Spur Trail",CA State Parks - Malibu Creek,0101302,030010,0300100000,010012,1,TAPO,Auto Generated and Verified,539,Unincorporated Los Angeles County,91302,3rd District,27347 Waycross Dr,"118° 43' 1.366"" W","34° 5' 45.421"" N",SA,,Mapped,34.0959552,-118.71705847,207,34.09681547,-118.71614763
7942,Lower Bee Hive Trail,CA State Parks - Will Rogers,0101278,000022,0000220000,010006,1,TAPO,Auto Generated and Verified,426,Los Angeles,90272,3rd District,1666 Will Rogers State Park Rd,"118° 30' 47.379"" W","34° 3' 15.486"" N",SA,,Mapped,34.0543065,-118.51317308,32,34.05390543,-118.51161491
7943,Backbone Trail - Betty Rogers,CA State Parks - Will Rogers,0101279,010005,0100050000,010006,1,TAPO,Auto Generated and Verified,667,Los Angeles,90272,3rd District,1666 Will Rogers State Park Rd,"118° 30' 53.539"" W","34° 3' 30.664"" N",SA,,Mapped,34.05852272,-118.51488429,65,34.05390543,-118.51161491
7944,Backbone Trail - Bridge Bypass Equestrian Trail,CA State Parks - Malibu Creek,0101283,010006,0100060000,020068,1,TH,Auto Generated and Verified,463,Unincorporated Los Angeles County,91302,3rd District,26278 Piuma Rd,"118° 42' 12.114"" W","34° 4' 54.477"" N",SA,,Mapped,34.08180404,-118.70337732,66,34.08204647,-118.70431305
7945,Backbone Trail - Inspiration Point Loop,CA State Parks - Will Rogers,0101280,010011,0100110000,010006,1,TAPO,Auto Generated and Verified,617,Los Angeles,90272,3rd District,1666 Will Rogers State Park Rd,"118° 30' 51.925"" W","34° 3' 22.471"" N",SA,,Mapped,34.05624678,-118.51443584,73,34.05390543,-118.51161491
7946,Backbone Trail - Rogers Road,CA State Parks - Will Rogers,0101281,010019,0100190000,010006,1,TAPO,Auto Generated and Verified,708,Los Angeles,90272,3rd District,1666 Will Rogers State Park Rd,"118° 30' 49.321"" W","34° 3' 38.345"" N",SA,,Mapped,34.06065636,-118.51371252,82,34.05390543,-118.51161491
7947,Backbone Trail - Temescal Ridge Fire Road, ,0101340,010022,0100220000,,1,TAPO,,1724,Los Angeles,91356,3rd District,3001 Reseda Blvd,"118° 33' 13.514"" W","34° 7' 43.063"" N",ST,,Mapped,34.12863336,-118.553766,85,34.12862851,-118.55375375
7948,Bay Tree Trail, ,0101341,010027,0100270000,,1,TAPO,,1724,Los Angeles,91356,3rd District,3001 Reseda Blvd,"118° 33' 13.514"" W","34° 7' 43.063"" N",ST,,Mapped,34.12863336,-118.553766,93,34.12862851,-118.55375375
7949,Yellow Hill Fire Trl Alternate,CA State Parks - Leo Carrillo,0101355,010181,0101810000,,1,TAPO,,23,Ventrua County,,,,"118° 56' 6.644"" W","34° 2' 46.641"" N",ST,,Mapped,34.04629397,-118.93519105,306,34.04628915,-118.93517875
7950,Water Tank Road,CA State Parks - Leo Carrillo,0101312,010174,0101760000,010005,1,TAPO,,13,Unincorporated Los Angeles County,90265,3rd District,35907 Pacific Coast Hwy,"118° 56' 1.403"" W","34° 2' 46.320"" N",SA,,Mapped,34.04620493,-118.9337354,295,34.0460351,-118.93371838
7951,Leo Carrillo Scenic Overlook Trail,CA State Parks - Leo Carrillo,0101313,010096,0101760000,010005,1,TH,Auto Generated and Verified,594,Unincorporated Los Angeles County,90265,3rd District,35907 Pacific Coast Hwy,"118° 55' 41.102"" W","34° 3' 7.070"" N",SA,,Mapped,34.05196861,-118.92809611,171,34.0460351,-118.93371838
7952,Nicholas Flat ADA Trail,CA State Parks - Leo Carrillo,0101314,010184,0101840000,,1,TAPO,Added per Dale's request,1483,Unincorporated Los Angeles County,90265,3rd District,33700 Decker School Rd,"118° 54' 23.309"" W","34° 4' 14.190"" N",ST,,Mapped,34.07061305,-118.90648716,322,34.07060823,-118.90647486
7953,Nicholas Flat Trail,CA State Parks - Leo Carrillo,0101296,010121,0101210000,,1,TH,Auto Generated and Verified,1414,Unincorporated Los Angeles County,90265,3rd District,33700 Decker School Rd,"118° 54' 28.682"" W","34° 3' 56.054"" N",ST,,Mapped,34.06557529,-118.90797957,200,34.06557047,-118.90796727
7954,Nicholas Ridge Trail,CA State Parks - Leo Carrillo,0101315,010126,,,1,TAPO,Added per Dale's request,1483,Unincorporated Los Angeles County,90265,3rd District,33700 Decker School Rd,"118° 54' 23.309"" W","34° 4' 14.190"" N",ST,,Mapped,34.07061305,-118.90648716,206,34.07060823,-118.90647486
7955,Nicholas Ridge Motorway,CA State Parks - Leo Carrillo,0101316,010125,,,1,TAPO,Added per Dale's request,1483,Unincorporated Los Angeles County,90265,3rd District,33700 Decker School Rd,"118° 54' 23.309"" W","34° 4' 14.190"" N",ST,,Mapped,34.07061305,-118.90648716,205,34.07060823,-118.90647486
7956,Nicholas Flat Trail,CA State Parks - Leo Carrillo,0101297,010121,0101210000,,1,TH,Auto Generated and Verified,1422,Unincorporated Los Angeles County,90265,3rd District,33700 Decker School Rd,"118° 54' 30.128"" W","34° 3' 58.535"" N",ST,,Mapped,34.06626459,-118.90838132,200,34.06625978,-118.90836902
7957,Nicholas Pond Trail,CA State Parks - Leo Carrillo,0101318,010122,,,1,TAPO,Added per Dale's request,1483,Unincorporated Los Angeles County,90265,3rd District,33700 Decker School Rd,"118° 54' 23.309"" W","34° 4' 14.190"" N",ST,,Mapped,34.07061305,-118.90648716,202,34.07060823,-118.90647486
7958,Nicholas Flat Trail,CA State Parks - Leo Carrillo,0101298,010121,0101210000,,1,TH,Auto Generated and Verified,1512,Unincorporated Los Angeles County,90265,3rd District,33700 Decker School Rd,"118° 54' 25.755"" W","34° 4' 18.918"" N",ST,,Mapped,34.07192658,-118.90716649,200,34.07192176,-118.90715419
7959,Nicholas Ranch Road,CA State Parks - Leo Carrillo,0101301,010124,0101240000,,1,TAPO,Auto Generated and Verified,1483,Unincorporated Los Angeles County,90265,3rd District,33700 Decker School Rd,"118° 54' 23.309"" W","34° 4' 14.190"" N",ST,,Mapped,34.07061305,-118.90648716,204,34.07060823,-118.90647486
7960,Nicholas Ranch House Road,CA State Parks - Leo Carrillo,0101320,010123,,,1,TAPO,Added per Dale's request,1483,Unincorporated Los Angeles County,90265,3rd District,33700 Decker School Rd,"118° 54' 23.309"" W","34° 4' 14.190"" N",ST,,Mapped,34.07061305,-118.90648716,203,34.07060823,-118.90647486
7963,Nicholas Meadow Trail,CA State Parks - Leo Carrillo,0101322,010182,0300090000,,1,TAPO,Added per Dale's request,1483,Unincorporated Los Angeles County,90265,3rd District,33700 Decker School Rd,"118° 54' 23.309"" W","34° 4' 14.190"" N",ST,,Mapped,34.07061305,-118.90648716,201,34.07060823,-118.90647486
7964,Backbone Trail - Etz Meloy Motorway,National Parks Service,0201268,020008,0200070012,,1,TAPO,Auto Generated and Verified,1622,Unincorporated Los Angeles County,90265,3rd District,33286 Mulholland Hwy,"118° 52' 1.657"" W","34° 5' 29.967"" N",ST,,Mapped,34.09166241,-118.86713927,70,34.09165759,-118.86712697
7965,Backbone Trail - Etz Meloy Motorway Overlook,National Parks Service,0201269,020141,0200070012,,1,TAPO,Auto Generated and Verified,1622,Unincorporated Los Angeles County,90265,3rd District,33286 Mulholland Hwy,"118° 52' 1.657"" W","34° 5' 29.967"" N",ST,,Mapped,34.09166241,-118.86713927,401,34.09165759,-118.86712697
7966,Mulholland Highway,National Parks Service,0201270,020091,0200070012,,1,TAPO,Auto Generated and Verified,1622,Unincorporated Los Angeles County,90265,3rd District,33286 Mulholland Hwy,"118° 52' 1.657"" W","34° 5' 29.967"" N",ST,,Mapped,34.09166241,-118.86713927,364,34.09165759,-118.86712697
7967,Clarke Ranch Road Connector,National Parks Service,0201271,020043,0200420000,020067,1,TH,Auto Generated and Verified,1391,Unincorporated Los Angeles County,90265,3rd District,1091 Encinal Canyon Rd,"118° 51' 44.993"" W","34° 5' 8.773"" N",SA,,Mapped,34.08577506,-118.86251021,122,34.08530284,-118.86248446
7968,Clarke Ranch Road Connector,National Parks Service,0201267,020043,0200070000,020067,1,TH,Auto Generated and Verified,1398,Unincorporated Los Angeles County,90265,3rd District,1063 Encinal Canyon Rd,"118° 51' 41.708"" W","34° 5' 6.699"" N",SA,,Mapped,34.08519896,-118.86159778,122,34.08530284,-118.86248446
7969,Backbone Trail - Zuma Ridge Trail,National Parks Service,0201294,020020,0201370000,,1,TAPO,Confirmed with NPS data points,1724,Unincorporated Los Angeles County,90265,3rd District,500 Encinal Canyon Rd,"118° 50' 21.217"" W","34° 5' 12.594"" N",ST,,Mapped,34.08683648,-118.83923919,330,34.08683165,-118.8392269
7970,Pond Trail,National Parks Service,0201285,020101,0201120000,020024,1,TH,Confirmed with NPS data points,1709,Unincorporated Los Angeles County,90265,3rd District,31520 Mulholland Hwy,"118° 48' 50.706"" W","34° 5' 49.412"" N",SA,,Mapped,34.09706364,-118.81409729,371,34.09697274,-118.81415234
7971,Overlook Trail,National Parks Service,0201286,020095,0201120000,020024,1,TH,Confirmed with NPS data points,1709,Unincorporated Los Angeles County,90265,3rd District,31520 Mulholland Hwy,"118° 48' 50.706"" W","34° 5' 49.412"" N",SA,,Mapped,34.09706364,-118.81409729,366,34.09697274,-118.81415234
7972,Rocky Oaks - Unnamed,CA State Parks - Topanga,0101287,020110,0100700000,020024,1,TH,Confirmed with NPS data points,1709,Unincorporated Los Angeles County,90265,3rd District,31520 Mulholland Hwy,"118° 48' 50.706"" W","34° 5' 49.412"" N",SA,,Mapped,34.09706364,-118.81409729,380,34.09697274,-118.81415234
7973,Rocky Oaks Loop - Pond Connector,National Parks Service,0201287,020111,0201120000,020024,1,TH,Confirmed with NPS data points,1709,Unincorporated Los Angeles County,90265,3rd District,31520 Mulholland Hwy,"118° 48' 50.706"" W","34° 5' 49.412"" N",SA,,Mapped,34.09706364,-118.81409729,381,34.09697274,-118.81415234
7974,Zuma Canyon Connector Trail,National Parks Service,0201293,020133,0201350000,,1,TH,Confirmed with NPS data points,1323,Unincorporated Los Angeles County,90265,3rd District,2615 S Kanan Dume Rd,"118° 48' 14.580"" W","34° 3' 40.972"" N",ST,,Mapped,34.06138582,-118.80406238,396,34.06138099,-118.8040501
7975,Canyon View Trail,National Parks Service,0201297,020033,,020003,1,TH,From NPS,96,Malibu,90265,3rd District,End of Bonsall Drive,"118° 48' 44.057"" W","34° 1' 54.143"" N",SA,,Mapped,34.03171131,-118.81225024,112,34.03150978,-118.8121208
7976,Scenic Trail (Zuma),National Parks Service,0201298,020116,,020003,1,TH,From NPS,96,Malibu,90265,3rd District,End of Bonsall Drive,"118° 48' 44.057"" W","34° 1' 54.143"" N",SA,,Mapped,34.03171131,-118.81225024,385,34.03150978,-118.8121208
7978,Edison Road,CA State Parks - Malibu Creek,0101282,020060,0100140000,010008,1,TH,Auto Generated and Verified,1992,Unincorporated Los Angeles County,90265,3rd District,Castro Peak Mtwy,"118° 45' 30.218"" W","34° 4' 55.211"" N",SA,,Mapped,34.08200797,-118.75840606,345,34.08202331,-118.75840519
7979,Topanga Ridge Motorway,CA State Parks - Malibu Creek,0201300,020123,0300020000,020017,1,TH,Auto Generated and Verified,2374,Unincorporated Los Angeles County,90290,3rd District,24839 Saddle Peak Rd,"118° 38' 42.252"" W","34° 4' 52.556"" N",SA,,Mapped,34.08127044,-118.64508228,391,34.08128521,-118.6455619
7980,Peter Strauss - Triunfo Loop,National Parks Service,0201284,020142,0201000000,020033,1,TAPO,Auto Generated and Verified,760,Unincorporated Los Angeles County,91301,3rd District,,"118° 46' 44.629"" W","34° 6' 44.460"" N",SA,,Mapped,34.11235484,-118.77907598,402,34.113872,-118.77854918
7981,Paramount Ridge Trail,National Parks Service,0201278,020098,0200700000,,1,TAPO,Auto Generated and Verified,809,Unincorporated Los Angeles County,91301,3rd District,3619 Cornell Rd,"118° 44' 59.755"" W","34° 7' 31.068"" N",ST,,Mapped,34.12530143,-118.7499441,368,34.1252966,-118.74993182
7982,Bwana Trail, ,0201295,020029,0200700002,,1,TAPO,Added From NPS ParkEntrancePts.shp,764,Unincorporated Los Angeles County,91301,3rd District,3450 Cornell Rd,"118° 45' 0.880"" W","34° 7' 24.685"" N",ST,,Mapped,34.12352858,-118.75025663,334,34.12352375,-118.75024435
7983,Ebb Tide Trail, ,0201296,020057,0200700002,,1,TAPO,Added From NPS ParkEntrancePts.shp,764,Unincorporated Los Angeles County,91301,3rd District,3450 Cornell Rd,"118° 45' 0.880"" W","34° 7' 24.685"" N",ST,,Mapped,34.12352858,-118.75025663,344,34.12352375,-118.75024435
7984,Racetrack Road,National Parks Service,0201291,020103,0201300000,020034,1,TAPO,Auto Generated and Verified,738,Unincorporated Los Angeles County,91301,3rd District,Paramount Ranch Rd,"118° 45' 18.864"" W","34° 6' 55.785"" N",SA,,Mapped,34.11550054,-118.75525222,373,34.115627,-118.75482105
7985,Medicine Woman Connector,National Parks Service,0201292,020083,0201300000,020034,1,TAPO,Auto Generated and Verified,738,Unincorporated Los Angeles County,91301,3rd District,Paramount Ranch Rd,"118° 45' 18.864"" W","34° 6' 55.785"" N",SA,,Mapped,34.11550054,-118.75525222,357,34.115627,-118.75482105
7986,Coyote - Hacienda Connector,National Parks Service,0201272,020047,0200480000,020034,1,TAPO,Auto Generated and Verified,756,Unincorporated Los Angeles County,91301,3rd District,Paramount Ranch Rd,"118° 45' 25.762"" W","34° 6' 56.859"" N",SA,,Mapped,34.11579905,-118.75716839,340,34.115627,-118.75482105
7987,Coyote Picnic Table Spur,National Parks Service,0201273,020049,0200480000,020034,1,TAPO,Auto Generated and Verified,756,Unincorporated Los Angeles County,91301,3rd District,Paramount Ranch Rd,"118° 45' 25.762"" W","34° 6' 56.859"" N",SA,,Mapped,34.11579905,-118.75716839,342,34.115627,-118.75482105
7988,Racetrack Turn 7,National Parks Service,0201274,020104,0200480000,020034,1,TAPO,Auto Generated and Verified,756,Unincorporated Los Angeles County,91301,3rd District,Paramount Ranch Rd,"118° 45' 25.762"" W","34° 6' 56.859"" N",SA,,Mapped,34.11579905,-118.75716839,374,34.115627,-118.75482105
7989,Bwana Connector,National Parks Service,0201279,020028,0200700000,,1,TAPO,Auto Generated and Verified,809,Unincorporated Los Angeles County,91301,3rd District,3619 Cornell Rd,"118° 44' 59.755"" W","34° 7' 31.068"" N",ST,,Mapped,34.12530143,-118.7499441,333,34.1252966,-118.74993182
7990,Palo Comado Connector,National Parks Service,0201263,020096,0200020000,020051,1,TAPO,,1011,Unincorporated Los Angeles County,91301,3rd District,Cheseboro Canyon Rd and Cheseboro Road,"118° 43' 50.974"" W","34° 9' 23.571"" N",SA,,Mapped,34.15655231,-118.73083841,367,34.15611327,-118.73114169
7991,Canyon View Trail (Cheeseboro),National Parks Service,0201264,020034,0200020000,020051,1,TH,Auto Generated and Verified,1011,Unincorporated Los Angeles County,91301,3rd District,Cheseboro Canyon Rd and Cheseboro Road,"118° 43' 50.974"" W","34° 9' 23.571"" N",SA,,Mapped,34.15655231,-118.73083841,308,34.15611327,-118.73114169
7992,Cheeseboro Ridge Trail,National Parks Service,0201265,020039,0200020000,020051,1,TH,Auto Generated and Verified,1011,Unincorporated Los Angeles County,91301,3rd District,Cheseboro Canyon Rd and Cheseboro Road,"118° 43' 50.974"" W","34° 9' 23.571"" N",SA,,Mapped,34.15655231,-118.73083841,338,34.15611327,-118.73114169
7993,Modelo Trail Connector,National Parks Service,0201266,020086,0200020000,020051,1,TH,Auto Generated and Verified,1011,Unincorporated Los Angeles County,91301,3rd District,Cheseboro Canyon Rd and Cheseboro Road,"118° 43' 50.974"" W","34° 9' 23.571"" N",SA,,Mapped,34.15655231,-118.73083841,360,34.15611327,-118.73114169
7994,Deer Leg Trail,CA State Parks - Malibu Creek,0101291,010055,0101090000,010013,1,TAPO,Auto Generated and Verified,850,Unincorporated Los Angeles County,91301,3rd District,28848 Lake Vista Dr,"118° 45' 1.495"" W","34° 6' 43.472"" N",SA,,Mapped,34.11208046,-118.75042768,129,34.11234103,-118.75038034
7995,Deer Leg Connector Trail,CA State Parks - Malibu Creek,0101292,010054,0101090000,010013,1,TAPO,Auto Generated and Verified,850,Unincorporated Los Angeles County,91301,3rd District,28848 Lake Vista Dr,"118° 45' 1.495"" W","34° 6' 43.472"" N",SA,,Mapped,34.11208046,-118.75042768,128,34.11234103,-118.75038034
7996,Cage Creek Trail,CA State Parks - Malibu Creek,0101293,010037,0101090000,010013,1,TAPO,Auto Generated and Verified,850,Unincorporated Los Angeles County,91301,3rd District,28848 Lake Vista Dr,"118° 45' 1.495"" W","34° 6' 43.472"" N",SA,,Mapped,34.11208046,-118.75042768,107,34.11234103,-118.75038034
7997,Lookout Trail,CA State Parks - Malibu Creek,0101294,010104,0101090000,010013,1,TAPO,Auto Generated and Verified,850,Unincorporated Los Angeles County,91301,3rd District,28848 Lake Vista Dr,"118° 45' 1.495"" W","34° 6' 43.472"" N",SA,,Mapped,34.11208046,-118.75042768,177,34.11234103,-118.75038034
7998,Crags Road Connector, ,0101342,010050,0100440000,010012,1,TAPO,,549,Unincorporated Los Angeles County,91302,3rd District,27359 Waycross Dr,"118° 42' 58.413"" W","34° 5' 48.307"" N",SA,,Mapped,34.0967567,-118.71623806,125,34.09681547,-118.71614763
7999,Crags Trail, ,0101343,010051,0100440000,010012,1,TAPO,,549,Unincorporated Los Angeles County,91302,3rd District,27359 Waycross Dr,"118° 42' 58.413"" W","34° 5' 48.307"" N",SA,,Mapped,34.0967567,-118.71623806,126,34.09681547,-118.71614763
8000,Crags Vista Point Road, ,0101344,010052,0100440000,010012,1,TAPO,,549,Unincorporated Los Angeles County,91302,3rd District,27359 Waycross Dr,"118° 42' 58.413"" W","34° 5' 48.307"" N",SA,,Mapped,34.0967567,-118.71623806,127,34.09681547,-118.71614763
8001,High Road, ,0101345,010078,0100440000,010012,1,TAPO,,549,Unincorporated Los Angeles County,91302,3rd District,27359 Waycross Dr,"118° 42' 58.413"" W","34° 5' 48.307"" N",SA,,Mapped,34.0967567,-118.71623806,157,34.09681547,-118.71614763
8002,Rock Pool Trail, ,0101346,010147,0100440000,010012,1,TAPO,,549,Unincorporated Los Angeles County,91302,3rd District,27359 Waycross Dr,"118° 42' 58.413"" W","34° 5' 48.307"" N",SA,,Mapped,34.0967567,-118.71623806,260,34.09681547,-118.71614763
8003,Century Dam Route, ,0101347,010041,0100440000,010012,1,TAPO,,549,Unincorporated Los Angeles County,91302,3rd District,27359 Waycross Dr,"118° 42' 58.413"" W","34° 5' 48.307"" N",SA,,Mapped,34.0967567,-118.71623806,114,34.09681547,-118.71614763
8004,Century Lake Road, ,0101348,010042,0100440000,010012,1,TAPO,,549,Unincorporated Los Angeles County,91302,3rd District,27359 Waycross Dr,"118° 42' 58.413"" W","34° 5' 48.307"" N",SA,,Mapped,34.0967567,-118.71623806,115,34.09681547,-118.71614763
8005,Century Lake Trail, ,0101349,010043,0100440000,010012,1,TAPO,,549,Unincorporated Los Angeles County,91302,3rd District,27359 Waycross Dr,"118° 42' 58.413"" W","34° 5' 48.307"" N",SA,,Mapped,34.0967567,-118.71623806,116,34.09681547,-118.71614763
8006,Forest Trail, ,0101350,010067,0100440000,010012,1,TAPO,,549,Unincorporated Los Angeles County,91302,3rd District,27359 Waycross Dr,"118° 42' 58.413"" W","34° 5' 48.307"" N",SA,,Mapped,34.0967567,-118.71623806,145,34.09681547,-118.71614763
8007,Gorge Route, ,0101351,010073,0100440000,010012,1,TAPO,,549,Unincorporated Los Angeles County,91302,3rd District,27359 Waycross Dr,"118° 42' 58.413"" W","34° 5' 48.307"" N",SA,,Mapped,34.0967567,-118.71623806,150,34.09681547,-118.71614763
8008,Campfire Center Trail, ,0101352,010039,0100440000,010012,1,TAPO,,549,Unincorporated Los Angeles County,91302,3rd District,27359 Waycross Dr,"118° 42' 58.413"" W","34° 5' 48.307"" N",SA,,Mapped,34.0967567,-118.71623806,111,34.09681547,-118.71614763
8009,Group Camp Road, ,0101353,010075,0100440000,010012,1,TAPO,,549,Unincorporated Los Angeles County,91302,3rd District,27359 Waycross Dr,"118° 42' 58.413"" W","34° 5' 48.307"" N",SA,,Mapped,34.0967567,-118.71623806,152,34.09681547,-118.71614763
8010,Group Camp Service Road, ,0101354,010076,0100440000,010012,1,TAPO,,549,Unincorporated Los Angeles County,91302,3rd District,27359 Waycross Dr,"118° 42' 58.413"" W","34° 5' 48.307"" N",SA,,Mapped,34.0967567,-118.71623806,153,34.09681547,-118.71614763
8011,Big Rock Lateral,National Parks Service,0201288,020023,0201270000,,1,TAPO,,1555,Unincorporated Los Angeles County,90290,3rd District,3200 Tuna Canyon Rd,"118° 36' 59.519"" W","34° 3' 34.856"" N",ST,,Mapped,34.05968704,-118.61654529,100,34.0596822,-118.61653304
8012,Big Rock Motorway,National Parks Service,0201289,020024,0201270000,,1,TAPO,,1555,Unincorporated Los Angeles County,90290,3rd District,3200 Tuna Canyon Rd,"118° 36' 59.519"" W","34° 3' 34.856"" N",ST,,Mapped,34.05968704,-118.61654529,101,34.0596822,-118.61653304
8013,Budwood Motorway,National Parks Service,0201290,020026,0201270000,,1,TAPO,,1555,Unincorporated Los Angeles County,90290,3rd District,3200 Tuna Canyon Rd,"118° 36' 59.519"" W","34° 3' 34.856"" N",ST,,Mapped,34.05968704,-118.61654529,105,34.0596822,-118.61653304
8014,Parker Mesa Overlook Trail,CA State Parks - Topanga,0101289,010130,0101060000,010015,1,TAPO,,256,Los Angeles,90272,3rd District,575 Los Liones Dr,"118° 33' 36.447"" W","34° 2' 50.206"" N",SA,,Mapped,34.0472842,-118.56013629,238,34.04480537,-118.55836215
8015,Wire Break Trail,CA State Parks - Topanga,0101290,010178,0101060000,010015,1,TAPO,,256,Los Angeles,90272,3rd District,575 Los Liones Dr,"118° 33' 36.447"" W","34° 2' 50.206"" N",SA,,Mapped,34.0472842,-118.56013629,303,34.04480537,-118.55836215
8016,Nature Trail - Topanga, ,0101336,010120,0101770000,010010,1,TAPO,,1184,Unincorporated Los Angeles County,90290,3rd District,Entrada Rd,"118° 35' 16.043"" W","34° 5' 36.229"" N",SA,,Mapped,34.09340166,-118.587802,199,34.09327604,-118.58832337
8017,Visitor Center Road, ,0101337,010185,0101770000,010010,1,TAPO,,1184,Unincorporated Los Angeles County,90290,3rd District,Entrada Rd,"118° 35' 16.043"" W","34° 5' 36.229"" N",SA,,Mapped,34.09340166,-118.587802,323,34.09327604,-118.58832337
8018,Ed Edelman North Short Loop,National Parks Service,0201275,020059,0200580000,020041,1,TAPO,,1300,Unincorporated Los Angeles County,90290,3rd District,2747 N Topanga Canyon Blvd,"118° 35' 55.793"" W","34° 7' 38.513"" N",SA,,Mapped,34.12736966,-118.59884359,139,34.12741419,-118.59858979
8019,Fire Road Thirty,National Parks Service - Topanga,0201276,010066,0200620000,,1,TAPO,,1595,Los Angeles,91356,3rd District,3001 Reseda Blvd,"118° 33' 11.363"" W","34° 7' 52.675"" N",ST,,Mapped,34.13130356,-118.55316856,144,34.13129871,-118.55315632
8020,Garapito Trail,National Parks Service - Topanga,0201277,010068,0200620000,,1,TAPO,,1595,Los Angeles,91356,3rd District,3001 Reseda Blvd,"118° 33' 11.363"" W","34° 7' 52.675"" N",ST,,Mapped,34.13130356,-118.55316856,146,34.13129871,-118.55315632
8021,Farmers Ridge Trail,CA State Parks - Topanga,0101284,010065,0100640000,,1,TAPO,,1560,Los Angeles,90272,3rd District,18664 Mulholland Dr,"118° 32' 31.322"" W","34° 7' 39.220"" N",ST,,Mapped,34.12756597,-118.54204606,143,34.12756112,-118.54203381
8022,Santa Ynez Waterfall Trail,CA State Parks - Topanga,0101309,010150,0101490000,,1,TAPO,Auto Generated and Verified,608,Los Angeles,90272,3rd District,17415 Camino de Yatasto,"118° 34' 2.523"" W","34° 4' 42.002"" N",ST,,Mapped,34.07833887,-118.56737966,267,34.07833403,-118.56736741
8023,Backbone Trail - Eagle Rock Fire Road, ,0101338,010057,0101770000,010010,1,TAPO,,1184,Unincorporated Los Angeles County,90290,3rd District,Entrada Rd,"118° 35' 16.043"" W","34° 5' 36.229"" N",SA,,Mapped,34.09340166,-118.587802,135,34.09327604,-118.58832337
8024,Eagle Rock Connector, ,0101339,010186,0101770000,010010,1,TAPO,,1184,Unincorporated Los Angeles County,90290,3rd District,Entrada Rd,"118° 35' 16.043"" W","34° 5' 36.229"" N",SA,,Mapped,34.09340166,-118.587802,324,34.09327604,-118.58832337
